ID;StockRegularProduk;StockAReady;StockABelumReady;ScoreLayananStock;ScoreLayananSales;ScorePKBase;ScoreRetensi;AdaMatpro1;AdaMatpro2;AdaMatpro3;AdaMatpro4
76093;11;0;0;8;9;8;8;Ya;Ya;Ya;Ya
76095;0;0;0;9;10;10;10;Ya;Ya;Tidak;Tidak
76103;0;0;0;10;10;10;9;Ya;Tidak;Tidak;Tidak
76104;1;0;0;6;6;6;4;Ya;Ya;Tidak;Ya
76337;1;0;0;9;8;6;6;Tidak;Tidak;Tidak;Tidak
76339;9;0;0;7;8;7;8;Ya;Ya;Tidak;Ya
76378;4;0;0;8;8;7;7;Tidak;Ya;Tidak;Tidak
76380;4;0;0;6;8;8;7;Ya;Ya;Tidak;Ya
76383;0;0;0;8;9;6;9;Ya;Tidak;Tidak;Ya
76388;7;0;0;10;5;7;5;Ya;Ya;Tidak;Tidak
76394;4;0;6;10;10;8;7;Ya;Ya;Tidak;Tidak
76401;11;0;3;8;8;6;6;Tidak;Ya;Tidak;Tidak
76413;9;0;0;7;7;5;5;Ya;Ya;Tidak;Tidak
76416;19;0;0;8;9;9;7;Tidak;Ya;Tidak;Ya
76550;12;0;8;7;10;6;4;Tidak;Ya;Tidak;Ya
76555;0;0;0;8;8;6;6;Ya;Ya;Tidak;Ya
76558;9;0;0;7;7;7;8;Ya;Tidak;Tidak;Ya
76563;0;0;12;8;8;8;5;Ya;Ya;Tidak;Tidak
76571;0;0;0;7;10;8;9;Tidak;Ya;Tidak;Tidak
76573;12;0;3;10;10;8;8;Ya;Tidak;Tidak;Ya
76584;0;0;0;5;8;7;8;Tidak;Tidak;Tidak;Tidak
76591;2;0;0;8;8;7;8;Ya;Ya;Tidak;Tidak
76665;13;0;1;8;8;8;8;Tidak;Ya;Tidak;Ya
76677;5;0;0;8;8;7;8;Tidak;Ya;Tidak;Ya
76314;28;2;2;8;8;7;8;Ya;Ya;Tidak;Tidak
76672;42;22;20;8;7;7;8;Ya;Ya;Tidak;Tidak
76673;1;0;20;7;7;9;6;Ya;Ya;Tidak;Ya
76675;22;11;11;9;10;10;8;Ya;Ya;Tidak;Ya
76676;13;13;0;9;9;8;8;Ya;Ya;Tidak;Ya
76678;0;0;0;7;7;6;6;Tidak;Ya;Tidak;Tidak
76696;16;13;16;10;10;10;10;Ya;Ya;Ya;Tidak
76706;3;10;3;8;8;8;9;Ya;Ya;Tidak;Ya
76722;8;4;4;8;8;9;7;Tidak;Ya;Tidak;Tidak
76724;10;8;2;7;8;7;8;Ya;Ya;Tidak;Ya
76739;13;1;12;10;10;10;10;Ya;Ya;Ya;Tidak
76754;24;0;0;6;7;7;6;Ya;Ya;Tidak;Ya
76761;20;25;1;7;7;9;8;Tidak;Ya;Tidak;Ya
76771;19;0;19;7;6;7;6;Ya;Ya;Tidak;Tidak
76787;23;0;23;8;8;8;7;Ya;Ya;Tidak;Tidak
76789;0;76;0;8;8;8;6;Ya;Ya;Tidak;Tidak
76798;2;8;0;8;7;7;7;Ya;Ya;Tidak;Tidak
76916;12;12;0;7;7;7;7;Ya;Ya;Ya;Tidak
76976;11;11;0;8;8;8;7;Ya;Ya;Tidak;Tidak
76986;14;14;1;8;8;8;8;Ya;Ya;Ya;Tidak
76992;10;0;10;8;8;7;8;Ya;Ya;Ya;Tidak
76995;6;9;0;8;8;7;8;Ya;Ya;Ya;Tidak
77010;8;8;0;8;8;8;7;Ya;Ya;Ya;Tidak
77218;5;0;5;7;7;6;7;Ya;Ya;Ya;Tidak
77220;22;0;22;8;8;8;8;Tidak;Ya;Tidak;Tidak
77732;16;10;0;8;8;8;8;Ya;Ya;Ya;Tidak
77734;7;0;7;7;7;7;7;Ya;Ya;Ya;Tidak
77736;22;10;0;8;8;8;8;Ya;Ya;Tidak;Tidak
77812;33;15;18;8;8;8;7;Ya;Ya;Ya;Tidak
77813;18;18;0;9;9;9;9;Tidak;Ya;Tidak;Tidak
77814;48;0;48;8;9;8;7;Ya;Ya;Ya;Tidak
77815;10;0;10;8;8;8;7;Ya;Ya;Tidak;Tidak
75381;50;8;0;9;8;8;8;Tidak;Ya;Tidak;Ya
75383;6;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
75944;8;0;0;9;9;8;8;Ya;Ya;Ya;Ya
76298;34;0;0;9;8;8;8;Ya;Ya;Tidak;Ya
76299;46;0;18;9;9;8;8;Tidak;Ya;Tidak;Ya
76301;10;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
76332;42;0;0;8;8;8;8;Ya;Ya;Ya;Ya
76333;0;0;0;9;9;9;9;Ya;Ya;Tidak;Tidak
76334;17;0;6;9;8;8;8;Ya;Ya;Tidak;Tidak
77263;3;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77266;9;3;0;9;9;8;8;Ya;Ya;Tidak;Ya
77267;30;13;0;9;8;8;8;Tidak;Ya;Tidak;Tidak
77268;12;12;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77276;14;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
77629;42;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
77664;19;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
77667;5;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
77992;5;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
77995;55;0;0;8;8;8;8;Ya;Ya;Ya;Ya
78860;25;8;0;9;8;8;8;Ya;Ya;Tidak;Tidak
78861;24;0;0;9;8;8;8;Tidak;Ya;Tidak;Ya
78868;18;0;0;9;8;8;8;Ya;Ya;Tidak;Tidak
78870;2;0;0;8;8;8;8;Ya;Tidak;Tidak;Tidak
79229;25;30;0;8;8;8;8;Ya;Ya;Tidak;Ya
79230;29;0;0;9;8;8;8;Ya;Ya;Ya;Tidak
79231;15;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
79232;66;0;0;8;8;8;8;Tidak;Tidak;Tidak;Ya
79235;33;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
79361;35;0;17;8;8;8;8;Tidak;Ya;Tidak;Ya
79364;10;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
75225;11;0;0;9;9;7;9;Ya;Ya;Tidak;Tidak
75226;100;0;0;9;10;8;8;Ya;Ya;Tidak;Tidak
75227;30;0;0;7;6;8;7;Ya;Ya;Tidak;Ya
75879;60;0;0;9;8;9;9;Ya;Tidak;Tidak;Ya
75880;50;0;0;10;8;10;10;Ya;Ya;Ya;Tidak
75881;5;0;0;7;6;9;5;Ya;Tidak;Tidak;Tidak
75899;0;0;0;7;7;7;7;Ya;Tidak;Tidak;Tidak
75905;14;0;1;9;6;5;9;Ya;Ya;Tidak;Ya
75906;5;0;0;10;10;8;9;Ya;Ya;Ya;Ya
76161;12;0;0;9;8;8;7;Tidak;Ya;Ya;Ya
76163;11;0;10;7;5;5;7;Ya;Ya;Tidak;Ya
76164;30;0;0;9;8;7;9;Ya;Ya;Tidak;Ya
76168;6;0;0;9;9;9;9;Ya;Tidak;Tidak;Ya
76169;15;0;0;10;8;10;9;Ya;Ya;Ya;Ya
76188;8;17;0;9;9;6;6;Ya;Ya;Tidak;Tidak
76189;13;0;0;9;9;9;9;Tidak;Ya;Tidak;Tidak
76190;12;8;0;8;9;8;8;Ya;Ya;Tidak;Ya
76209;5;0;0;8;8;7;8;Ya;Ya;Tidak;Ya
76212;24;0;0;8;8;9;8;Ya;Tidak;Tidak;Tidak
76213;0;0;0;8;8;8;7;Ya;Tidak;Tidak;Tidak
76216;8;0;0;7;7;7;5;Ya;Tidak;Ya;Ya
76217;20;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
76226;30;0;0;7;7;7;7;Ya;Tidak;Tidak;Ya
76227;28;0;0;999;999;999;999;Ya;Ya;Tidak;Tidak
76260;20;0;0;8;8;8;7;Ya;Ya;Tidak;Ya
76261;5;0;0;8;8;6;6;Tidak;Tidak;Tidak;Tidak
76262;40;0;0;7;7;7;8;Ya;Ya;Tidak;Ya
76263;12;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
76319;0;0;0;8;8;7;7;Ya;Tidak;Tidak;Ya
76320;20;0;0;6;6;5;6;Ya;Tidak;Tidak;Ya
76321;5;8;5;10;10;8;8;Tidak;Tidak;Tidak;Ya
76463;40;0;0;10;9;9;8;Ya;Ya;Ya;Ya
76465;0;0;0;9;9;10;10;Tidak;Tidak;Tidak;Tidak
75184;4;4;0;10;10;7;10;Ya;Ya;Tidak;Ya
75190;5;0;5;10;10;5;9;Ya;Ya;Tidak;Ya
75201;16;20;0;10;10;7;9;Ya;Ya;Tidak;Ya
75949;10;10;0;9;9;7;6;Ya;Ya;Tidak;Ya
76326;10;0;0;9;9;6;9;Tidak;Ya;Tidak;Ya
76335;5;5;0;10;10;8;10;Ya;Ya;Ya;Ya
76347;12;12;0;10;10;8;9;Ya;Ya;Tidak;Tidak
76891;4;1;0;10;10;10;10;Ya;Ya;Tidak;Ya
76899;13;10;0;10;10;8;10;Tidak;Ya;Tidak;Tidak
76905;5;0;0;9;9;9;9;Ya;Ya;Ya;Ya
77082;25;0;0;10;10;9;10;Ya;Ya;Tidak;Ya
77090;1;0;0;10;10;7;10;Tidak;Ya;Tidak;Tidak
77650;11;0;0;10;10;8;9;Ya;Ya;Tidak;Ya
77668;80;0;0;10;10;8;10;Ya;Ya;Ya;Ya
77820;50;0;0;8;9;8;8;Ya;Ya;Ya;Ya
77830;25;100;0;8;9;8;9;Ya;Ya;Ya;Ya
77846;21;0;0;9;9;8;9;Ya;Ya;Tidak;Ya
77855;5;0;0;9;9;8;9;Tidak;Ya;Tidak;Tidak
77960;20;0;0;9;9;7;8;Ya;Ya;Tidak;Tidak
77965;10;0;0;8;8;6;8;Ya;Ya;Tidak;Tidak
77966;9;0;0;9;8;8;9;Ya;Ya;Ya;Ya
77971;44;0;0;9;9;8;9;Ya;Ya;Tidak;Ya
77982;13;0;0;9;9;7;8;Ya;Ya;Tidak;Ya
77988;25;0;0;10;10;9;9;Ya;Ya;Ya;Ya
78080;14;0;0;9;9;7;9;Tidak;Ya;Ya;Ya
78085;5;0;0;9;10;7;8;Ya;Ya;Tidak;Ya
78089;4;0;0;9;9;7;8;Ya;Ya;Tidak;Tidak
78798;9;0;0;9;9;7;8;Ya;Ya;Tidak;Ya
78800;0;0;0;9;8;7;9;Ya;Ya;Tidak;Tidak
78804;0;0;0;9;9;8;8;Ya;Ya;Tidak;Tidak
78809;14;0;0;9;9;7;9;Ya;Ya;Tidak;Tidak
74956;11;5;0;6;6;6;6;Tidak;Tidak;Tidak;Ya
74975;4;5;2;7;8;8;7;Tidak;Tidak;Tidak;Tidak
74985;0;0;0;7;7;6;8;Tidak;Tidak;Tidak;Ya
74991;1;1;0;7;7;8;7;Tidak;Tidak;Tidak;Tidak
75001;3;0;1;1;8;8;8;Tidak;Tidak;Tidak;Tidak
75006;4;4;0;6;6;5;6;Tidak;Tidak;Tidak;Tidak
76101;10;0;10;7;5;8;6;Ya;Ya;Ya;Ya
76109;4;0;10;6;8;8;4;Ya;Tidak;Ya;Ya
76124;10;0;5;8;8;8;4;Ya;Ya;Tidak;Ya
76296;0;0;0;10;10;8;8;Tidak;Tidak;Tidak;Tidak
76306;8;4;0;7;8;9;5;Tidak;Tidak;Tidak;Tidak
76311;0;0;0;7;8;7;7;Tidak;Tidak;Tidak;Tidak
76315;15;2;0;8;8;7;4;Tidak;Tidak;Ya;Tidak
76757;20;3;0;6;7;7;8;Ya;Tidak;Ya;Ya
76783;10;5;0;6;6;6;6;Tidak;Tidak;Tidak;Tidak
77072;0;0;0;6;1;3;2;Tidak;Tidak;Tidak;Tidak
77074;30;0;0;6;7;7;6;Ya;Ya;Ya;Ya
77075;16;11;0;8;7;9;8;Tidak;Tidak;Tidak;Tidak
77078;14;17;0;7;6;7;8;Tidak;Tidak;Tidak;Tidak
77079;25;5;0;7;6;8;6;Ya;Ya;Tidak;Ya
77080;1;1;0;7;7;8;9;Tidak;Tidak;Tidak;Ya
77083;15;10;0;6;7;5;7;Tidak;Ya;Ya;Ya
77087;0;0;0;6;8;8;7;Tidak;Tidak;Tidak;Tidak
77097;0;0;0;6;6;7;6;Tidak;Tidak;Tidak;Tidak
77105;0;0;0;7;8;8;10;Ya;Tidak;Tidak;Ya
77261;4;8;0;9;9;9;5;Tidak;Tidak;Tidak;Tidak
77272;20;20;0;6;6;6;6;Tidak;Tidak;Tidak;Ya
77628;3;1;0;1;2;5;3;Ya;Ya;Tidak;Ya
77692;22;0;10;6;6;7;7;Ya;Ya;Ya;Ya
77701;0;0;0;6;6;6;5;Tidak;Tidak;Tidak;Tidak
77879;8;0;8;5;8;9;5;Ya;Tidak;Ya;Tidak
77883;0;0;8;6;6;6;5;Tidak;Tidak;Tidak;Tidak
75222;8;5;10;8;9;8;8;Tidak;Ya;Ya;Ya
75251;10;7;13;8;9;9;8;Tidak;Ya;Tidak;Tidak
75265;11;0;0;8;8;8;7;Tidak;Ya;Tidak;Tidak
75271;0;0;0;7;7;8;7;Tidak;Tidak;Tidak;Tidak
75277;8;5;10;9;8;9;9;Ya;Ya;Tidak;Ya
75285;0;0;0;7;8;8;8;Ya;Tidak;Tidak;Ya
75292;8;0;0;8;7;8;8;Ya;Ya;Tidak;Ya
75313;3;0;0;8;8;8;9;Tidak;Tidak;Ya;Tidak
75320;5;0;8;9;9;9;8;Ya;Ya;Tidak;Tidak
75794;7;0;0;10;10;10;9;Tidak;Tidak;Tidak;Tidak
75832;0;5;10;9;10;9;8;Tidak;Tidak;Tidak;Ya
75854;5;2;5;9;9;8;8;Tidak;Ya;Tidak;Tidak
75903;6;0;0;8;9;8;8;Ya;Tidak;Tidak;Tidak
75921;22;0;0;9;9;9;8;Tidak;Tidak;Tidak;Tidak
75927;5;2;4;8;8;9;8;Ya;Ya;Tidak;Tidak
76092;10;0;5;8;8;7;7;Tidak;Tidak;Tidak;Ya
76102;12;0;0;8;9;9;8;Tidak;Ya;Tidak;Ya
76131;5;3;8;8;9;9;8;Ya;Tidak;Tidak;Ya
76182;10;0;5;8;9;9;8;Tidak;Ya;Tidak;Ya
76199;5;0;4;8;9;8;8;Tidak;Ya;Tidak;Tidak
76206;8;2;0;8;9;8;8;Tidak;Ya;Tidak;Tidak
76214;6;2;2;8;9;8;7;Tidak;Ya;Tidak;Ya
76278;14;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
76284;6;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
76327;8;0;0;8;9;9;8;Ya;Tidak;Tidak;Tidak
76330;2;0;0;8;9;9;8;Tidak;Ya;Tidak;Tidak
79143;15;0;10;8;8;9;9;Tidak;Tidak;Tidak;Tidak
79152;2;0;2;9;8;9;8;Tidak;Tidak;Tidak;Tidak
79164;14;0;10;9;9;9;9;Tidak;Ya;Tidak;Tidak
79166;3;0;5;9;9;8;8;Tidak;Ya;Tidak;Tidak
79167;7;0;8;9;9;8;8;Tidak;Tidak;Tidak;Tidak
79169;25;0;10;9;9;8;7;Tidak;Tidak;Tidak;Tidak
77048;0;0;0;8;8;9;8;Tidak;Tidak;Tidak;Tidak
77077;10;7;0;9;9;8;8;Tidak;Tidak;Tidak;Tidak
77122;25;30;5;9;9;8;8;Ya;Ya;Tidak;Tidak
77131;5;3;10;8;8;8;8;Tidak;Tidak;Tidak;Tidak
77143;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Ya
77154;0;100;0;8;9;8;8;Tidak;Ya;Tidak;Tidak
77163;10;2;8;8;8;9;9;Tidak;Tidak;Tidak;Tidak
78048;25;5;15;8;9;8;7;Tidak;Tidak;Tidak;Tidak
78052;10;0;6;9;10;9;8;Tidak;Ya;Tidak;Tidak
78055;0;0;0;7;7;8;7;Tidak;Ya;Tidak;Ya
78064;5;0;18;8;7;8;8;Tidak;Ya;Tidak;Tidak
78814;0;0;3;8;8;8;8;Tidak;Tidak;Tidak;Tidak
78815;0;0;0;8;8;8;8;Ya;Ya;Tidak;Tidak
78816;0;0;0;8;9;8;8;Ya;Tidak;Tidak;Ya
79059;8;2;8;9;9;8;8;Tidak;Ya;Tidak;Tidak
79060;5;0;0;9;7;8;8;Tidak;Tidak;Tidak;Tidak
79062;25;0;12;9;9;8;8;Tidak;Tidak;Tidak;Tidak
79066;5;0;5;9;9;8;8;Ya;Ya;Tidak;Ya
79070;8;0;5;9;9;8;8;Tidak;Tidak;Tidak;Ya
79072;15;0;8;9;9;8;8;Tidak;Tidak;Tidak;Tidak
79175;18;0;5;8;9;9;8;Tidak;Ya;Tidak;Tidak
79176;0;0;6;8;8;9;8;Tidak;Tidak;Tidak;Tidak
79225;0;0;0;8;9;9;9;Ya;Tidak;Ya;Tidak
79228;0;0;0;8;9;8;8;Ya;Ya;Tidak;Ya
79256;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
79388;6;0;4;9;8;8;8;Tidak;Tidak;Tidak;Ya
79395;15;2;8;8;8;9;9;Tidak;Tidak;Tidak;Tidak
79400;30;0;15;8;7;8;8;Tidak;Ya;Ya;Ya
79412;0;0;8;8;9;9;8;Tidak;Ya;Tidak;Tidak
79414;3;0;4;8;9;8;8;Tidak;Ya;Tidak;Tidak
79416;0;0;0;8;8;9;7;Tidak;Tidak;Tidak;Tidak
79418;5;0;3;9;8;8;8;Tidak;Tidak;Tidak;Tidak
76258;5;2;0;10;9;9;9;Tidak;Ya;Tidak;Tidak
76467;0;0;0;10;9;10;9;Ya;Ya;Tidak;Ya
76468;0;0;0;8;8;8;7;Tidak;Ya;Tidak;Ya
76882;4;8;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
76897;5;5;0;8;8;8;7;Tidak;Tidak;Tidak;Tidak
76901;3;0;0;8;8;7;8;Tidak;Tidak;Tidak;Tidak
76906;12;3;0;7;7;7;7;Ya;Ya;Tidak;Tidak
76909;8;7;0;10;10;10;10;Ya;Ya;Ya;Ya
76911;24;3;0;10;10;10;10;Ya;Ya;Ya;Ya
76960;1;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
76965;0;0;0;9;10;9;10;Tidak;Ya;Tidak;Tidak
76974;9;0;0;8;8;8;8;Tidak;Ya;Tidak;Ya
77631;0;8;7;7;7;7;8;Tidak;Ya;Tidak;Ya
77639;6;20;30;10;10;10;10;Ya;Ya;Ya;Ya
77642;8;6;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77646;6;0;22;10;10;10;10;Tidak;Tidak;Tidak;Ya
77654;5;0;2;7;7;7;7;Tidak;Tidak;Tidak;Tidak
77660;11;28;0;8;8;7;8;Tidak;Ya;Ya;Tidak
77687;0;0;0;9;10;9;9;Tidak;Ya;Tidak;Tidak
77691;27;18;0;9;9;8;8;Tidak;Tidak;Tidak;Tidak
77694;0;17;0;9;10;8;9;Tidak;Tidak;Tidak;Tidak
77697;3;0;0;9;9;9;9;Tidak;Tidak;Tidak;Tidak
77700;13;10;0;10;10;10;10;Ya;Ya;Tidak;Tidak
77702;6;0;0;9;8;6;7;Tidak;Ya;Tidak;Tidak
77703;12;0;0;8;8;7;7;Ya;Tidak;Ya;Ya
77787;14;3;0;9;9;9;9;Tidak;Tidak;Tidak;Ya
77791;7;0;0;9;10;10;9;Tidak;Tidak;Tidak;Ya
77816;4;0;0;7;8;8;8;Ya;Ya;Tidak;Ya
77821;6;5;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77847;7;0;0;9;8;8;8;Ya;Ya;Tidak;Ya
77861;41;15;0;8;8;8;7;Tidak;Ya;Tidak;Ya
76504;9;0;20;9;9;9;8;Tidak;Tidak;Tidak;Ya
76567;30;0;20;999;999;999;999;Tidak;Ya;Tidak;Tidak
76568;12;0;0;6;6;6;6;Tidak;Ya;Tidak;Tidak
76603;6;0;7;8;7;7;7;Tidak;Ya;Tidak;Ya
76606;14;0;0;9;9;9;9;Tidak;Ya;Tidak;Ya
76608;12;0;20;8;8;8;8;Tidak;Ya;Ya;Ya
76609;7;0;0;10;10;10;10;Ya;Ya;Tidak;Tidak
76612;10;0;8;10;9;9;9;Tidak;Tidak;Tidak;Tidak
76617;14;0;3;10;10;10;10;Tidak;Ya;Tidak;Ya
76626;5;0;6;9;9;8;8;Ya;Ya;Tidak;Ya
76633;10;0;0;10;10;8;8;Tidak;Ya;Tidak;Ya
76967;10;0;1;9;7;9;8;Tidak;Ya;Tidak;Tidak
76969;5;0;3;10;10;9;9;Ya;Ya;Tidak;Ya
76988;0;0;30;9;9;8;8;Tidak;Ya;Tidak;Tidak
76989;10;0;20;10;10;7;8;Tidak;Tidak;Tidak;Ya
76990;200;0;10;10;10;5;10;Tidak;Ya;Tidak;Tidak
77016;1;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77018;0;0;25;8;8;8;8;Tidak;Ya;Tidak;Tidak
77019;14;0;10;7;7;8;7;Tidak;Ya;Tidak;Tidak
77020;0;0;0;10;10;10;10;Ya;Ya;Tidak;Ya
77022;6;0;0;9;9;8;8;Tidak;Ya;Tidak;Tidak
77023;10;0;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
77086;14;0;0;10;10;10;9;Tidak;Tidak;Tidak;Tidak
77652;0;0;0;8;8;8;8;Tidak;Tidak;Tidak;Tidak
77653;20;0;0;10;10;10;10;Tidak;Tidak;Tidak;Tidak
77655;0;0;0;10;7;5;7;Tidak;Ya;Tidak;Ya
77665;60;0;12;10;8;8;7;Tidak;Ya;Tidak;Ya
77666;10;0;20;8;8;10;8;Ya;Tidak;Tidak;Tidak
77669;3;0;0;9;9;10;10;Tidak;Ya;Tidak;Ya
77671;0;0;0;9;9;9;8;Ya;Ya;Tidak;Ya
77672;0;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77674;3;0;0;10;9;9;9;Tidak;Ya;Tidak;Ya
74783;0;17;0;9;9;9;9;Tidak;Ya;Tidak;Tidak
76185;7;10;10;8;8;8;8;Tidak;Ya;Tidak;Tidak
76221;5;0;2;10;10;8;7;Ya;Ya;Tidak;Ya
76229;7;0;0;10;10;9;9;Ya;Ya;Ya;Tidak
76235;0;0;0;9;8;8;9;Tidak;Tidak;Tidak;Tidak
76505;16;5;18;10;10;10;10;Ya;Ya;Ya;Ya
76510;5;15;0;10;10;9;10;Ya;Ya;Ya;Ya
76514;0;0;0;10;8;9;8;Ya;Ya;Ya;Ya
76517;0;0;0;7;8;7;6;Tidak;Ya;Tidak;Tidak
76536;74;35;103;10;10;9;10;Tidak;Tidak;Tidak;Tidak
76580;10;10;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
76682;29;17;0;10;10;10;10;Tidak;Ya;Ya;Ya
76755;0;116;0;8;8;8;9;Tidak;Ya;Tidak;Ya
76818;15;14;0;10;10;9;8;Tidak;Ya;Tidak;Ya
76855;26;15;0;8;8;9;8;Tidak;Ya;Tidak;Ya
77207;8;0;0;8;8;8;8;Tidak;Ya;Tidak;Tidak
77209;0;0;0;7;8;7;7;Ya;Ya;Ya;Tidak
77215;5;0;6;10;9;9;10;Tidak;Tidak;Tidak;Tidak
77217;2;0;4;7;6;6;7;Tidak;Ya;Tidak;Tidak
77219;3;0;0;10;10;7;10;Ya;Ya;Ya;Ya
77221;0;15;24;10;10;9;9;Ya;Ya;Ya;Tidak
77223;4;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77224;0;0;0;10;10;10;10;Tidak;Ya;Tidak;Tidak
77227;2;1;3;10;10;10;10;Tidak;Ya;Tidak;Tidak
77230;5;0;1;9;9;9;9;Tidak;Ya;Ya;Tidak
77234;9;5;5;8;8;8;8;Ya;Tidak;Tidak;Tidak
77235;4;0;0;8;9;9;10;Tidak;Ya;Tidak;Tidak
77236;0;4;0;8;8;8;8;Tidak;Ya;Tidak;Ya
77241;0;3;2;10;10;10;10;Ya;Ya;Ya;Ya
77247;4;0;0;10;9;9;9;Tidak;Ya;Tidak;Tidak
77250;5;17;0;10;10;10;10;Ya;Tidak;Ya;Tidak
77818;3;3;0;8;7;6;8;Ya;Tidak;Tidak;Tidak
77986;6;5;2;7;8;7;8;Ya;Ya;Tidak;Tidak
78056;21;0;4;6;6;7;7;Ya;Ya;Tidak;Ya
78058;4;0;0;10;10;9;9;Tidak;Ya;Tidak;Tidak
78061;9;0;34;9;9;8;7;Tidak;Tidak;Tidak;Tidak
78073;48;40;8;5;5;5;5;Tidak;Ya;Tidak;Tidak
78077;3;5;0;10;7;10;10;Ya;Ya;Tidak;Tidak
78817;0;3;0;8;9;9;8;Ya;Ya;Tidak;Tidak
78818;23;0;9;8;9;8;6;Tidak;Ya;Tidak;Tidak
78819;5;0;0;8;8;7;7;Ya;Tidak;Tidak;Tidak
78833;0;0;0;8;8;8;8;Ya;Ya;Tidak;Ya
78836;1;1;0;8;8;7;5;Ya;Ya;Tidak;Tidak
78841;15;0;2;8;8;7;7;Tidak;Ya;Tidak;Ya
78856;4;0;5;10;10;8;8;Ya;Tidak;Tidak;Ya
79037;2;0;34;8;10;9;8;Tidak;Ya;Tidak;Tidak
79038;30;0;13;8;9;8;7;Ya;Tidak;Tidak;Tidak
79063;0;0;0;8;8;7;9;Tidak;Tidak;Tidak;Tidak
79079;5;0;5;7;8;8;8;Ya;Ya;Tidak;Ya
79188;30;0;46;7;6;8;6;Tidak;Ya;Ya;Ya
79278;4;0;2;10;10;9;10;Tidak;Ya;Tidak;Tidak
79290;13;0;0;9;9;9;9;Ya;Ya;Tidak;Ya
79291;0;0;0;9;10;10;9;Tidak;Tidak;Tidak;Tidak
79303;21;0;0;8;8;9;8;Tidak;Ya;Tidak;Ya
79304;14;0;0;8;9;8;9;Tidak;Ya;Tidak;Ya
79305;0;0;0;9;9;9;9;Tidak;Ya;Tidak;Tidak
79308;15;0;3;7;7;7;7;Ya;Ya;Tidak;Ya
79309;4;0;0;7;7;7;7;Tidak;Ya;Tidak;Tidak
79312;1;0;1;8;8;8;7;Ya;Ya;Tidak;Tidak
79319;7;0;2;8;9;10;9;Tidak;Ya;Tidak;Ya
79320;10;0;4;8;7;7;8;Tidak;Ya;Tidak;Tidak
79326;1;0;2;8;8;7;6;Tidak;Ya;Tidak;Tidak
79332;4;0;11;9;9;8;9;Ya;Ya;Tidak;Tidak
75172;7;0;4;10;9;9;10;Tidak;Ya;Tidak;Ya
75180;3;0;1;7;8;8;8;Tidak;Tidak;Tidak;Tidak
75192;5;0;8;10;10;10;10;Ya;Ya;Ya;Ya
75202;0;0;3;8;7;8;8;Ya;Ya;Tidak;Ya
75318;8;0;12;9;8;8;8;Ya;Ya;Ya;Ya
75385;0;0;11;8;7;6;7;Ya;Ya;Tidak;Tidak
75390;60;0;52;10;10;6;3;Tidak;Ya;Tidak;Tidak
75394;2;0;6;8;9;4;7;Tidak;Ya;Tidak;Tidak
75399;4;0;21;8;10;10;10;Tidak;Ya;Tidak;Tidak
75782;6;0;6;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76094;5;0;9;10;10;10;10;Ya;Ya;Tidak;Ya
76097;6;0;11;8;8;8;8;Tidak;Tidak;Tidak;Tidak
76122;4;0;3;8;7;7;7;Tidak;Tidak;Tidak;Tidak
76133;3;10;4;8;9;8;8;Tidak;Tidak;Tidak;Tidak
76279;21;0;36;8;8;8;8;Ya;Ya;Tidak;Ya
76410;6;0;9;7;7;7;7;Tidak;Ya;Tidak;Tidak
76803;3;0;3;8;8;8;7;Tidak;Ya;Tidak;Tidak
76804;9;0;30;6;6;6;10;Ya;Ya;Tidak;Ya
76898;11;0;31;8;8;8;8;Tidak;Ya;Tidak;Tidak
76949;5;0;7;7;7;7;7;Tidak;Tidak;Tidak;Tidak
76950;12;0;6;7;7;7;7;Tidak;Ya;Tidak;Tidak
76951;0;0;0;7;7;7;7;Tidak;Tidak;Tidak;Tidak
